id,question,true_query,result,generated_sql
b5d0db7b72d315ea5e4647b0,Get me patient 10004733's total gastric meds input amount on 12/24/this year.,"SELECT SUM(inputevents.totalamount) FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004733 ) ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'gastric meds' AND d_items.linksto = 'inputevents' ) AND datetime(inputevents.starttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m-%d',inputevents.starttime) = '12-24'",[{'SUM(inputevents.totalamount)': None}],SELECT sum chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.h adm_id = (SELECT admissions.h adm_id FROM admissions WHERE admissions.subject_id = 10004733) ) AND chartevents.itemid IN (SELECT d_items.itemid FROM d_items WHERE d_items.label = 'gastric medication' AND d_itemslinksto = 'chartevents') AND datetime(chartevents.charttime) = '2022-12-24'
74d964eb743c57b2e97f9876,Have any diagnoses been made for patient 10003400 since 2100?,"SELECT COUNT(*)>0 FROM diagnoses_icd WHERE diagnoses_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10003400 ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100'",,SELECT COUNT(*)>0 FROM dx icd WHERE dx icd long_title IN ( SELECT long_title FROM d_icd_procedures WHERE icd_code = ( SELECT icd_code FROM dx icd WHERE dx icdsubject_id = 10003400 ) ) AND dx icd charttime >= ( SELECT charttime FROM dx icd WHERE dx icdsubject_id = 10003400 ) - INTERVAL '2100 days)
5bd9ccae8a4d90eca4b4002c,What was the total po intake amount given for patient 10004235 on 03/24/2100?,"SELECT SUM(inputevents.totalamount) FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10004235 ) ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'po intake' AND d_items.linksto = 'inputevents' ) AND strftime('%Y-%m-%d',inputevents.starttime) = '2100-03-24'",[{'SUM(inputevents.totalamount)': None}],SELECT labevents.valuenum FROM labevents WHERE labevents.hadmi IN ( SELECT admissions.hadmi FROM admissions WHERE admissions.subject_id = 10004235 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d Labitems WHERE d Labitems.label = 'total po intake' ) AND labevents charttime = '2021-03-24'
3359b6d79281a1940ec5c65c,Could you list the daily average dextrose 5% input of patient 10039831 on this ICU visit?,"SELECT AVG(inputevents.totalamount) FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10039831 ) AND icustays.outtime IS NULL ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'dextrose 5%' AND d_items.linksto = 'inputevents' ) GROUP BY strftime('%Y-%m-%d',inputevents.starttime)",[],"SELECT AVG chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.h adm_id IN ( SELECT admissions.h adm_id FROM admissions WHERE admissions.subject_id = 10039831 ) ) AND chartevents.itemid = ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'dextrose 5%"" input' )"
f8e70aaaef039854b3b29401,What drugs have been added to patient 10018081's prescription today compared to yesterday?,"SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10018081 ) AND datetime(prescriptions.starttime,'start of day') = datetime(current_time,'start of day','-0 day') EXCEPT SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10018081 ) AND datetime(prescriptions.starttime,'start of day') = datetime(current_time,'start of day','-1 day')",[],"SELECT d item label FROM d_items WHERE d_items.itemid IN ( SELECT chartevents.itemid FROM chartevents WHERE chartevents.stay_id IN (SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN (SELECT admissions.h adm_id FROM admissions WHERE admissions.subject_id = 10018081) ) AND charteventscharttime >= datetime(current_time, '-1 day') AND charteventscharttime < datetime(current_time, '0 day') ) AND chartevents.valuenum IS NOT NULL AND chartevents.valuenum != 0"
5f0250669656b6e45463dfba,"Name the four most frequently prescribed drugs within 2 months following a diagnosis of polyneuropathy, unspecified this year.","SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'polyneuropathy, unspecified' ) AND datetime(diagnoses_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.drug, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE datetime(prescriptions.starttime,'start of year') = datetime(current_time,'start of year','-0 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.starttime AND datetime(T2.starttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 4",,SELECT t1 drugname FROM polyneuropathy where (SELECT COUNT(*) FROM polyneuropathy) > 4 AND (SELECT chart events.valuenum FROM chart events WHERE chart events.itemid = (SELECT itemid FROM d items WHERE label = t1 drugname) AND chart events.charttime >= (SELECT charttime FROM polyneuropathy) + INTERVAL '2 month')
73a651d26844c7e023b2bfc1,Share the four most frequently performed procedures since 1 year ago.,"SELECT d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures.icd_code IN ( SELECT T1.icd_code FROM ( SELECT procedures_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM procedures_icd WHERE datetime(procedures_icd.charttime) >= datetime(current_time,'-1 year') GROUP BY procedures_icd.icd_code ) AS T1 WHERE T1.C1 <= 4 )",,"SELECT procedures_procedure, COUNT(*) as frequency FROM procedures_icd GROUP BY procedures_procedure HAVING COUNT(*) > 100 WHERE procedures_procedure icd_code = ( SELECT icd_code FROM d_icd_procedures WHERE long_title = ' procedure name' ) AND procedures_procedure NOT IN ( SELECT procedures_procedure FROM d laboratory procedures ) AND procedures_procedure NOT IN ( SELECT procedures_procedure FROM d radiology procedures ) AND procedures_procedure NOT IN ( SELECT procedures_procedure FROM d lab results procedures ) ORDER BY frequency DESC LIMIT 4"
83619f693733b0a1c2937f55,What's the average total hospital cost that includes a anticardiolipin antibody igg lab test?,SELECT AVG(T1.C1) FROM ( SELECT SUM(cost.cost) AS C1 FROM cost WHERE cost.hadm_id IN ( SELECT labevents.hadm_id FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'anticardiolipin antibody igg' ) ) GROUP BY cost.hadm_id ) AS T1,,SELECT AVG(hospi_cost) FROM hospital_costicu_hospiicu_hospiicudb_hospiicu_hospiicudb_20161222_151252_hospi_cost wherehospi_cost includes ' lab test' andhospi_cost lab_test = 'anticardiolipin antibody igg'
cc8d52ea13df2c173004e53e,Has patient 10015272 undergone a mch test?,SELECT COUNT(*)>0 FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'mch' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10015272 ),[{'COUNT(*)>0': 0}],SELECT COUNT(*)>0 FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.h adm_id FROM admissions WHERE admissions.subject_id = 10015272 ) AND labevents.itemid = ( SELECT d Labitems.itemid FROM d Labitems WHERE d Labitems.label = 'mch' )
3fad6d968be4660d18e4a33a,"During their last ICU visit, what was patient 10007928's last heart rate?",SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10007928 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'heart rate' AND d_items.linksto = 'chartevents' ) ORDER BY chartevents.charttime DESC LIMIT 1,[],SELECT heart_rate FROM heart_rate AS heart_rate2icu WHERE heart_rate2icu.hadm_id = ( SELECT admissions.h adm_id FROM admissions WHERE admissions.subject_id = 10007928 )
6a5d0066989fdc73a130b8c2,What were the name of the treatment received by patient 10005909 two or more times since 04/2100?,"SELECT d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures.icd_code IN ( SELECT T1.icd_code FROM ( SELECT procedures_icd.icd_code, COUNT( procedures_icd.charttime ) AS C1 FROM procedures_icd WHERE procedures_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10005909 ) AND strftime('%Y-%m',procedures_icd.charttime) >= '2100-04' GROUP BY procedures_icd.icd_code ) AS T1 WHERE T1.C1 >= 2 )",,SELECT t trement_name FROM treatments WHERE patient_id = 10005909 AND datetime(t.omega) >= datetime('2021-04-01') GROUP BY t t trement_name HAVING COUNT(*) >= 2
be4864408d7e9c4cb2d27c8a,"Was the value of patient 10022017's chloride, whole blood second measured on the last hospital visit greater than the value first measured on the last hospital visit?","SELECT ( SELECT labevents.valuenum FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10022017 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'chloride, whole blood' ) ORDER BY labevents.charttime ASC LIMIT 1 OFFSET 1 ) > ( SELECT labevents.valuenum FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10022017 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'chloride, whole blood' ) ORDER BY labevents.charttime ASC LIMIT 1 )","[{""( SELECT labevents.valuenum FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10022017 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'chloride, whole blood' ) ORDER BY labevents.charttime ASC LIMIT 1 OFFSET 1 ) > ( SELECT labevents.valuenum FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10022017 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime DESC LIMIT 1 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'chloride, whole blood' ) ORDER BY labevents.charttime ASC LIMIT 1 )"": None}]",SELECT measurements_2nd measured_2nd FROM patient measurements_2nd WHERE measurements_2nd.hospital_id = ( SELECT hospital_id FROM patient measurements_2nd WHERE measurements_2nd.subject_id = 10022017 ) AND measurements_2nd measured_2nd > measurements_2nd measured_1st
fa30ead3c41cae309bafcade,"What is the maximum total hospital cost including a rbc, pleural lab test since 2100?","SELECT MAX(T1.C1) FROM ( SELECT SUM(cost.cost) AS C1 FROM cost WHERE cost.hadm_id IN ( SELECT labevents.hadm_id FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'rbc, pleural' ) ) AND strftime('%Y',cost.chargetime) >= '2100' GROUP BY cost.hadm_id ) AS T1",,
898a1010e152158643c29ae2,Work out the total amount of input patient 10038999 received since 04/08/2100.,"SELECT SUM(inputevents.totalamount) FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10038999 ) ) AND strftime('%Y-%m-%d',inputevents.starttime) >= '2100-04-08'",[{'SUM(inputevents.totalamount)': 36935.0}],SELECT SUM chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN (SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN (SELECT admissions.h adm_id FROM admissions WHERE admissions.subject_id = 10038999)) AND chartevents.itemid IN (SELECT d_items.itemid FROM d_items WHERE d_items.label = 'input rate' AND d_items linksto = 'chartevents') AND chartevents.charttime >= '2021-04-08' ORDER BY chartevents(charttime) DESC LIMIT 1
218edde218dc6a20ef8e8fad,What is the price of a drug named tobramycin sulfate?,SELECT DISTINCT cost.cost FROM cost WHERE cost.event_type = 'prescriptions' AND cost.event_id IN ( SELECT prescriptions.row_id FROM prescriptions WHERE prescriptions.drug = 'tobramycin sulfate' ),,SELECT price FROM drugs WHERE drug_name = 'tobramycin sulfate'
81852273a5351d699a554177,How much midazolam was prescribed since 09/2100 for the first time to patient 10021487?,"SELECT prescriptions.dose_val_rx FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10021487 ) AND prescriptions.drug = 'midazolam' AND strftime('%Y-%m',prescriptions.starttime) >= '2100-09' ORDER BY prescriptions.starttime ASC LIMIT 1",[],SELECT amount FROM prescriptions WHERE patient_id = 10021487 AND start_date >= '2021-09-01' ORDER BY start_date ASC LIMIT 1
925ed6c9ab8d40d8dc632226,Did patient 10020944 take a dextrose 5% medication on 03/10/2100?,"SELECT COUNT(*)>0 FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10020944 ) ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'dextrose 5%' AND d_items.linksto = 'inputevents' ) AND strftime('%Y-%m-%d',inputevents.starttime) = '2100-03-10'",[{'COUNT(*)>0': 0}],SELECT COUNT(*)>0 FROMreatments WHEREreatements.hadm_id IN ( SELECT admissions.h adm_id FROM admissions WHERE admissions.subject_id = 10020944 ) ANDreatements drug IN ( SELECT d_medications drug FROM d_meds WHERE d_meds.label = 'dextrose 5%' ) ANDreatementscharttime IN ( SELECT chartevents charttime FROM chartevents WHERE charteventscharttime = '03/10/2021' )
c70358d01148240eb97f8568,What was the maximum value of creatinine in patient 10031404's body since 05/2100?,"SELECT MAX(labevents.valuenum) FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10031404 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'creatinine' ) AND strftime('%Y-%m',labevents.charttime) >= '2100-05'",[{'MAX(labevents.valuenum)': None}],SELECT labevents.valuenum FROM labevents WHERE labevents.hadmiid IN (SELECT admissions.hadmiid FROM admissions WHERE admissions.subject_id = 10031404) AND labevents.itemid = (SELECT d_labitems.itemid FROM d labitems WHERE d labitems.label = 'creatinine') AND datetime(labevents(charttime)) >= datetime('05/21/2000') ORDER BY labevents.valuenum DESC LIMIT 1
328c8f2538243e8dd6f5da24,What was the total cefpodoxime proxetil dose that has been prescribed during the first hospital encounter to patient 10020786?,SELECT SUM(prescriptions.dose_val_rx) FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10020786 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) AND prescriptions.drug = 'cefpodoxime proxetil',[{'SUM(prescriptions.dose_val_rx)': None}],SELECT SUM(cefpumed_dose) as total_dose FROM cefpumes_doseicd WHERE cefpumes_doseicd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10020786 ) AND cefp umed_doseicd itemid = ( SELECT d items.itemid FROM d_items WHERE d_items.label = 'cefep deductable' )
2706ea1872fb85222790f131,What are the four most frequent diagnoses that patients were diagnosed within 2 months after having received a simple excision of other lymphatic structure procedure since 1 year ago?,"SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T3.icd_code FROM ( SELECT T2.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, procedures_icd.charttime FROM procedures_icd JOIN admissions ON procedures_icd.hadm_id = admissions.hadm_id WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'simple excision of other lymphatic structure' ) AND datetime(procedures_icd.charttime) >= datetime(current_time,'-1 year') ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses_icd.icd_code, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE datetime(diagnoses_icd.charttime) >= datetime(current_time,'-1 year') ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T2.charttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.icd_code ) AS T3 WHERE T3.C1 <= 4 )",,"SELECT d_icd_procedures.long_title, COUNT(*) FROM d_icd_procedures JOIN procedures_icd ON d_icd_procedures ICID = procedures_icd ICID WHERE procedures_icd.hadm_id IN ( SELECT admissions.h adm_id FROM admissions WHERE admissions.subject_id = ( SELECT subject_id FROM subjects WHERE subjects enthusiasm = 'High' ) ) AND procedures_icd procedures_procedure = 'simple excision of other lymphatic structure' AND datetime(procedures_icd charttime) >= datetime(current_time, '-1 year') GROUP BY d_icd_procedures.long_title ORDER BY COUNT(*) DESC LIMIT 4"
6496ef7a5d347a3e46d2bec0,Could you list the five most frequently prescribed medicines within the same hospital visit after a diagnosis of unspecified acquired hypothyroidism was made in 2100?,"SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime, admissions.hadm_id FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'unspecified acquired hypothyroidism' ) AND strftime('%Y',diagnoses_icd.charttime) = '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.drug, prescriptions.starttime, admissions.hadm_id FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE strftime('%Y',prescriptions.starttime) = '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.starttime AND T1.hadm_id = T2.hadm_id GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 5",,"SELECT t1 medominator, t2 medominator, t3 medominator, t4 medominator, t5 medominator FROM ( SELECT d medominator FROM d_medications WHERE d ordered_by = ' frequency ' AND d.hospital_id = ( SELECT hospital_id FROM hospitals WHERE hospitals.hospital_id = ( SELECT hospital_id FROM stays WHERE stays.hospital_id IN ( SELECT hospital_id FROM hospital Enc Outer Join stays ON Enc.hospital_id = stays.hospital_id WHERE stays.hospital_id IN ( SELECT hospital_id FROM stays WHERE stays.hospital_id = 2100 ) ) ) ) WHERE d ordered_by = ' frequency ' )"
367a2504a54faf728f7f96fc,"In 2100, what are the top four most frequently tested specimens for patients within 2 months after receiving assistance with cardiac output using balloon pump, continuous?","SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, procedures_icd.charttime FROM procedures_icd JOIN admissions ON procedures_icd.hadm_id = admissions.hadm_id WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'assistance with cardiac output using balloon pump, continuous' ) AND strftime('%Y',procedures_icd.charttime) = '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, microbiologyevents.spec_type_desc, microbiologyevents.charttime FROM microbiologyevents JOIN admissions ON microbiologyevents.hadm_id = admissions.hadm_id WHERE strftime('%Y',microbiologyevents.charttime) = '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T2.charttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.spec_type_desc ) AS T3 WHERE T3.C1 <= 4",,"SELECT s.label, COUNT(*) as frequency FROM labevents l JOIN d labitems d ON l.itemid = d.itemid WHERE d.label = 'balloon pump, continuous' OR d.label = 'cardiac output' AND lcharttime >= DATE('2020-02-01') AND lcharttime < DATE('2020-04-01') GROUP BY s.label ORDER BY frequency DESC LIMIT 4"
d72f15251b85ed2e1b191e0f,List the drugs that should not be administered during procedure-one vessel?,,,
f7f753ce0654fdfa9372170c,How many days was patient 10029291's last stay in the intensive care unit?,"SELECT strftime('%J', icustays.outtime) - strftime('%J', icustays.intime) FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10029291 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1","[{""strftime('%J', icustays.outtime) - strftime('%J', icustays.intime)"": 6.4747916660271585}]",SELECT icustays.length_of Stay FROM icustays WHERE icustays.hadm_id = ( SELECT admissions.h adm_id FROM admissions WHERE admissions.subject_id = 10029291 )
a00afef4fe749df9db791752,What is the maximum cost to the hospital that involves other fluid overload?,SELECT MAX(T1.C1) FROM ( SELECT SUM(cost.cost) AS C1 FROM cost WHERE cost.hadm_id IN ( SELECT diagnoses_icd.hadm_id FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'other fluid overload' ) ) GROUP BY cost.hadm_id ) AS T1,,SELECT MAX(charge) FROM charges WHERE charge > 0 AND description IN ( SELECT d charges.description FROM d_charges WHERE d_charges long_title = 'Other fluid overload' )
19858e80b7638280abbda010,When did patient 10029484 have the maximum ketone value for the last time since 04/2100?,"SELECT labevents.charttime FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10029484 ) AND labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'ketone' ) AND strftime('%Y-%m',labevents.charttime) >= '2100-04' ORDER BY labevents.valuenum DESC, labevents.charttime DESC LIMIT 1",[],SELECT labeventscharttime FROM labevents WHERE labevents.hadmin FROM ( SELECT admissions.hadmin FROM admissions WHERE admissions.subject_id = 10029484 ) AND labevents.itemid IN ( SELECT d Labitems.itemid FROM d Labitems WHERE d Labitems.label = 'ketone' ) AND labevents(charttime) >= '2020-04-21' ORDER BY labevents.valuenum DESC LIMIT 1
921675022a09cbed462a1741,What is the total number of hemodialysis procedures that took place in 2100?,"SELECT COUNT(*) FROM procedures_icd WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'hemodialysis' ) AND strftime('%Y',procedures_icd.charttime) = '2100'",,SELECT COUNT(*) FROM procedures_hemodialysis WHERE procedures_hemodialysis.h aut_id = 2100
eddd42b7835d2666ea1728ba,Tell me the number of patients who were prescribed magnesium oxide during the last year.,"SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.hadm_id IN ( SELECT prescriptions.hadm_id FROM prescriptions WHERE prescriptions.drug = 'magnesium oxide' AND datetime(prescriptions.starttime,'start of year') = datetime(current_time,'start of year','-1 year') )",[{'COUNT( DISTINCT admissions.subject_id )': 0}],SELECT COUNT(*)>0 FROMprescriptions WHERE prescriptions items_name = 'magnesium oxide' AND prescriptions ChartTime >= current_time - '1 year'
0de0194d965055a79103daf2,What does it cost to get cardiac arrest due to underlying cardiac condition diagnosed?,SELECT DISTINCT cost.cost FROM cost WHERE cost.event_type = 'diagnoses_icd' AND cost.event_id IN ( SELECT diagnoses_icd.row_id FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'cardiac arrest due to underlying cardiac condition' ) ),,
58dc0f1db2dd25ed12cb221c,"Among patients aged 60 or above since 1 year ago, what are the top five most common diagnoses?","SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T1.icd_code FROM ( SELECT diagnoses_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM diagnoses_icd WHERE diagnoses_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age >= 60 ) AND datetime(diagnoses_icd.charttime) >= datetime(current_time,'-1 year') GROUP BY diagnoses_icd.icd_code ) AS T1 WHERE T1.C1 <= 5 )",,"SELECT top five d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures long_title IN ( SELECT long_title FROM procedures_icd WHERE procedures_icd.h adm_id IN ( SELECT hadm_id FROM admissions WHERE age >= 60 AND datetime(hadm_id) >= datetime(current_time, '-1 year') ) GROUP BY d_icd_procedureslong_title ORDER BY count(*) DESC LIMIT 5"
ab750c2c23f2234be8a906a3,"How many hours has it been since patient 10021487's first cardiac complications, not elsewhere classified diagnosis in the current hospital encounter?","SELECT 24 * ( strftime('%J',current_time) - strftime('%J', diagnoses_icd.charttime) ) FROM diagnoses_icd WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'cardiac complications, not elsewhere classified' ) AND diagnoses_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10021487 AND admissions.dischtime IS NULL ) ORDER BY diagnoses_icd.charttime ASC LIMIT 1",,"SELECT ( current_time - first Kar sx) / Timie( '1 hour' ) FROM patients p JOIN ( SELECT hadm_id, min charttime as first_sx FROM dxials_sx WHERE dxials_sx.dx = 'cardiac complications' AND dxials_sxlinkst = 'dxials' ) d ON p.hadm_id = d.h adm_id"
