id,question,true_query,generated_sql,true_result,success,execution_time,total_time,row_count,error,results,result_columns,execution_plan
e0bdf1f255574123e3d82ebc,Did patient 10007818 go through any lab test in 07/2100?,"SELECT COUNT(*)>0 FROM labevents WHERE labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10007818 ) AND strftime('%Y-%m',labevents.charttime) = '2100-07'",,[{'COUNT(*)>0': 0}],True,,,,,,,
455145565c06c0334318ab67,"On this month/18, when was the last input time of patient 10010471?","SELECT inputevents.starttime FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10010471 ) ) AND datetime(inputevents.starttime,'start of month') = datetime(current_time,'start of month','-0 month') AND strftime('%d',inputevents.starttime) = '18' ORDER BY inputevents.starttime DESC LIMIT 1",,[],True,,,,,,,
f85c9633e450cf4188a98ce3,Get me the top three most common diagnoses.,"SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T1.icd_code FROM ( SELECT diagnoses_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM diagnoses_icd GROUP BY diagnoses_icd.icd_code ) AS T1 WHERE T1.C1 <= 3 )",,"[{'long_title': 'Other and unspecified hyperlipidemia'}, {'long_title': 'Unspecified essential hypertension'}, {'long_title': 'Essential (primary) hypertension'}]",True,,,,,,,
55952982603c114a5b29a8b0,"What are the four commonly ordered medications for patients who were diagnosed with other and unspecified alcohol dependence, in remission previously during the same hospital encounter, since 2100?","SELECT T3.drug FROM ( SELECT T2.drug, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime, admissions.hadm_id FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'other and unspecified alcohol dependence, in remission' ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.drug, prescriptions.starttime, admissions.hadm_id FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE strftime('%Y',prescriptions.starttime) >= '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.starttime AND T1.hadm_id = T2.hadm_id GROUP BY T2.drug ) AS T3 WHERE T3.C1 <= 4",,,True,,,,,,,
eb546f4e23ee7c0f0ace4e68,Do you suppose patient 3369 has experience side effects during a blood transfusion?,,,,True,,,,,,,
d8ce0d4331097090b007f237,"How many patients were diagnosed with migraine with aura, without mention of intractable migraine without mention of status migrainosus during the same hospital visit after they were first diagnosed with street and highway accidents since 2100?","SELECT COUNT( DISTINCT T1.subject_id ) FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime, admissions.hadm_id FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'street and highway accidents' ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses_icd.charttime, admissions.hadm_id FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'migraine with aura, without mention of intractable migraine without mention of status migrainosus' ) AND strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND T1.hadm_id = T2.hadm_id",SELECT hadm_id FROM hadm_icd ORDER BY hadm_id LIMIT 1,,False,0.0,0.0008955001831054688,0.0,no such table: hadm_icd,,,
4fd2779af0fb5ce25434c775,Could you list the top five most common lab tests since 1 year ago?,"SELECT d_labitems.label FROM d_labitems WHERE d_labitems.itemid IN ( SELECT T1.itemid FROM ( SELECT labevents.itemid, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM labevents WHERE datetime(labevents.charttime) >= datetime(current_time,'-1 year') GROUP BY labevents.itemid ) AS T1 WHERE T1.C1 <= 5 )",SELECT labtests.valuenum FROM labtests WHERE ( SELECT labtests.long_title FROM admissions WHERE labtests.itemid = 10001407 AND labtests.itemid = 10001408 ) AND ( SELECT stay_id FROM stays WHERE stay_id = 10001407 ),"[{'label': 'Creatinine'}, {'label': 'Urea Nitrogen'}, {'label': 'Hematocrit'}, {'label': 'Hemoglobin'}, {'label': 'Platelet Count'}]",False,0.0,0.0010128021240234375,0.0,no such table: labtests,,,
2e302933ba1ba62f25b09b46,Calculate the number of prescribed drugs for patient 10022880 since 19 months ago.,"SELECT COUNT(*) FROM prescriptions WHERE prescriptions.hadm_id IN( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10022880 ) AND datetime(prescriptions.starttime) >= datetime(current_time,'-19 month')","SELECT drugs.prescribed_quantity, drugs.quantity FROM drugs INNER JOIN prescribed_items ORDER BY drugs.charttime",[{'COUNT(*)': 63}],False,0.0,0.0012464523315429688,0.0,no such table: drugs,,,
24155b9f4c00416b2b4a02d5,Can you tell me the first time on last month/12 patient 10005909 had a maximum heart rate?,"SELECT chartevents.charttime FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10005909 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'heart rate' AND d_items.linksto = 'chartevents' ) AND datetime(chartevents.charttime,'start of month') = datetime(current_time,'start of month','-1 month') AND strftime('%d',chartevents.charttime) = '12' ORDER BY chartevents.valuenum DESC, chartevents.charttime ASC LIMIT 1",SELECT 1970-01-01 FROM ( SELECT 1970 AS month FROM ( SELECT 1970 AS year FROM ( SELECT year FROM yearly)) ORDER BY year ) AND ( SELECT day FROM ( SELECT day FROM ( SELECT month FROM ( SELECT year FROM ( SELECT year FROM ( SELECT month FROM ( SELECT year FROM ( SELECT year FROM ( SELECT month FROM ( SELECT year FROM ( SELECT year FROM ( SELECT month FROM ( SELECT year FROM ( SELECT month FROM ( SELECT year FROM ( SELECT month FROM ( SELECT year FROM ( SELECT month FROM ( SELECT year FROM ( SELECT year FROM ( SELECT month FROM ( SELECT year FROM (SELECT year FROM (SELECT year FROM (SELECT month FROM (SELECT year FROM (SELECT year FROM (SELECT month FROM (SELECT year FROM (SELECT year FROM (SELECT month FROM (SELECT year FROM (SELECT month FROM (SELECT year FROM (SELECT month FROM (SELECT year FROM (SELECT month FROM (SELECT year FROM (SELECT month FROM (SELECT year FROM (SELECT month FROM (SELECT year FROM (SELECT month FROM (SELECT year FROM (SELECT month FROM (SELECT year FROM (SELECT month FROM (SELECT year FROM (SELECT month FROM (SELECT year FROM (SELECT month FROM (SELECT year FROM (SELECT,[],False,0.0,0.0009610652923583984,0.0,"near ""AND"": syntax error",,,
942603b5dceccf0a7d2a31df,What is the number of patients who were discharged from the hospital?,SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.dischtime is NOT NULL,SELECT patients.discharged FROM patients.,[{'COUNT( DISTINCT admissions.subject_id )': 180733}],False,0.0,0.0009229183197021484,0.0,incomplete input,,,
fecffb251c3f41feb07c69c7,When was the first input time of patient 10001217 since 06/03/2100?,"SELECT inputevents.starttime FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10001217 ) ) AND strftime('%Y-%m-%d',inputevents.starttime) >= '2100-06-03' ORDER BY inputevents.starttime ASC LIMIT 1",SELECT time FROM 06:00,[{'starttime': '2157-11-20 19:32:00'}],False,0.0,0.0003151893615722656,0.0,"near ""06"": syntax error",,,
3fa2f28fcf723a8ae5b496cd,What is patient 10001217's SaO2 change measured at 2100-12-05 21:00:00 compared to the value measured at 2100-12-05 20:00:00?,SELECT ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10001217 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'o2 saturation pulseoxymetry' AND d_items.linksto = 'chartevents' ) AND chartevents.charttime = '2100-12-05 21:00:00' ) - ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10001217 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'o2 saturation pulseoxymetry' AND d_items.linksto = 'chartevents' ) AND chartevents.charttime = '2100-12-05 20:00:00' ),SELECT SaO2 FROM patients.itemstimes WHERE patients.itemid = 10001217 AND chartevents.itemid < 1400 AND datetime < '2000-12-05 21:00' ORDER BY chartevents.charttime DESC LIMIT 1,"[{""( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10001217 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'o2 saturation pulseoxymetry' AND d_items.linksto = 'chartevents' ) AND chartevents.charttime = '2100-12-05 21:00:00' ) - ( SELECT chartevents.valuenum FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10001217 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'o2 saturation pulseoxymetry' AND d_items.linksto = 'chartevents' ) AND chartevents.charttime = '2100-12-05 20:00:00' )"": None}]",False,0.0,0.0016620159149169922,0.0,no such table: patients.itemstimes,,,
682676ee539e16fc31ab086e,How many patients were discharged from hospitals?,SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.dischtime is NOT NULL,,[{'COUNT( DISTINCT admissions.subject_id )': 180733}],True,,,,,,,
ccc5d12c1c88d7a708f03f70,"What are the four most frequently taken specimens for patients diagnosed with iatrogenic pneumothorax previously in the same month, in 2100?","SELECT T3.spec_type_desc FROM ( SELECT T2.spec_type_desc, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE diagnoses_icd.icd_code = ( SELECT d_icd_diagnoses.icd_code FROM d_icd_diagnoses WHERE d_icd_diagnoses.long_title = 'iatrogenic pneumothorax' ) AND strftime('%Y',diagnoses_icd.charttime) = '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, microbiologyevents.spec_type_desc, microbiologyevents.charttime FROM microbiologyevents JOIN admissions ON microbiologyevents.hadm_id = admissions.hadm_id WHERE strftime('%Y',microbiologyevents.charttime) = '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T1.charttime,'start of month') = datetime(T2.charttime,'start of month') GROUP BY T2.spec_type_desc ) AS T3 WHERE T3.C1 <= 4",,,True,,,,,,,
04572e0972a7993db0621881,When was the last microbiological test of patient 10037861 since 01/2100?,"SELECT microbiologyevents.charttime FROM microbiologyevents WHERE microbiologyevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10037861 ) AND strftime('%Y-%m',microbiologyevents.charttime) >= '2100-01' ORDER BY microbiologyevents.charttime DESC LIMIT 1",SELECT events.valuenum FROM events WHERE events.itemid = 10037861 AND admissions.itemid = 1,[{'charttime': '2117-03-20 11:30:00'}],False,0.0,0.0015163421630859375,0.0,no such table: events,,,
115e3caf13dbeb8dd223df9f,How many patients were discharged from hospitals in 2100?,"SELECT COUNT( DISTINCT admissions.subject_id ) FROM admissions WHERE admissions.dischtime is NOT NULL AND strftime('%Y',admissions.dischtime) = '2100'",,[{'COUNT( DISTINCT admissions.subject_id )': 0}],True,,,,,,,
e0581975db0c811fc20544d6,Tell me patient 10038933's total multivitamins input amount in their last ICU visit.,SELECT SUM(inputevents.totalamount) FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10038933 ) AND icustays.outtime IS NOT NULL ORDER BY icustays.intime DESC LIMIT 1 ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'multivitamins' AND d_items.linksto = 'inputevents' ),,[{'SUM(inputevents.totalamount)': None}],True,,,,,,,
ab607c4930656aed65054027,Has magnesium sulfate (bolus) been administrated to patient 10005909 since 03/02/2100?,"SELECT COUNT(*)>0 FROM inputevents WHERE inputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10005909 ) ) AND inputevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'magnesium sulfate (bolus)' AND d_items.linksto = 'inputevents' ) AND strftime('%Y-%m-%d',inputevents.starttime) >= '2100-03-02'",,[{'COUNT(*)>0': 0}],True,,,,,,,
73752639a8e1cbb92081f23b,What is the average total hospital cost which includes a drug named ezetimibe since 2100?,"SELECT AVG(T1.C1) FROM ( SELECT SUM(cost.cost) AS C1 FROM cost WHERE cost.hadm_id IN ( SELECT prescriptions.hadm_id FROM prescriptions WHERE prescriptions.drug = 'ezetimibe' ) AND strftime('%Y',cost.chargetime) >= '2100' GROUP BY cost.hadm_id ) AS T1","SELECT AVG(cost) FROM ( SELECT itemid, AVG(cost) AS item_name FROM items WHERE item_name = 'ezetimibe' AND pill_type = 'drug' )",,False,0.0,0.0008203983306884766,0.0,no such table: items,,,
23bbac068db32a4e588f2d9e,Please list out the monthly maximum weight of patient 10039997 in the first hospital encounter.,"SELECT MAX(chartevents.valuenum) FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10039997 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'daily weight' AND d_items.linksto = 'chartevents' ) GROUP BY strftime('%Y-%m',chartevents.charttime)","SELECT encounters.itemid, encounters.chartime FROM encounters.itemid WHERE encounters.hadm_id = 10039997 AND encounters.itemid = 12345 FROM encounters.label FROM itemlabels.itemid WHERE itemlabels.chartime >= encounters.chartime AND encounters.stay_id = encounters.stay_id",[],False,0.0,0.0008165836334228516,0.0,"near ""FROM"": syntax error",,,
f2265be3b7f96b9827e002f2,What was the total output that patient 10020786 had since 07/01/2100?,"SELECT SUM(outputevents.value) FROM outputevents WHERE outputevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10020786 ) ) AND strftime('%Y-%m-%d',outputevents.charttime) >= '2100-07-01'",,[{'SUM(outputevents.value)': 925.0}],True,,,,,,,
6daf43327893e27cc1c785bb,What are the precautions that should be followed after the procedure of coronar arteriogr-1 cath?,,,,True,,,,,,,
62984005cb4a2bebf693573b,When patient 10029484 first had a mrsa screen microbiology test since 01/2100?,"SELECT microbiologyevents.charttime FROM microbiologyevents WHERE microbiologyevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10029484 ) AND microbiologyevents.spec_type_desc = 'mrsa screen' AND strftime('%Y-%m',microbiologyevents.charttime) >= '2100-01' ORDER BY microbiologyevents.charttime ASC LIMIT 1",SELECT * FROM microbiology_tests WHERE microbiology_id = 2 AND microbiology_test = 'scientific' ORDER BY microbiology_id,[],False,0.0,0.0011713504791259766,0.0,no such table: microbiology_tests,,,
040ab0b8bd0cecfc6dbb03df,When patient 10009628 was prescribed for the last time in 10/this year glucagon and warfarin at the same time?,"SELECT T1.starttime FROM ( SELECT admissions.subject_id, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE prescriptions.drug = 'glucagon' AND admissions.subject_id = 10009628 AND datetime(prescriptions.starttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m',prescriptions.starttime) = '10' ) AS T1 JOIN ( SELECT admissions.subject_id, prescriptions.starttime FROM prescriptions JOIN admissions ON prescriptions.hadm_id = admissions.hadm_id WHERE prescriptions.drug = 'warfarin' AND admissions.subject_id = 10009628 AND datetime(prescriptions.starttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m',prescriptions.starttime) = '10' ) AS T2 ON T1.subject_id = T2.subject_id WHERE datetime(T1.starttime) = datetime(T2.starttime) ORDER BY T1.starttime DESC LIMIT 1",,[],True,,,,,,,
1d5c66901760c1bfc6eb5361,"Today compared to yesterday, what new drugs are being prescribed to patient 10039831?","SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10039831 ) AND datetime(prescriptions.starttime,'start of day') = datetime(current_time,'start of day','-0 day') EXCEPT SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10039831 ) AND datetime(prescriptions.starttime,'start of day') = datetime(current_time,'start of day','-1 day')",SELECT drugname FROM drugs WHERE drugname = 'Loratadine' AND disease_stage = 'B-cells' AND item_type = 'chart' AND item_num = 10039831,[],False,0.0,0.0014734268188476562,0.0,no such table: drugs,,,
0ad0dc8594dbfe64d10295e8,"For patients who received other electroshock therapy since 2100, what are the top four most frequent diagnoses that followed afterwards within 2 months?","SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T3.icd_code FROM ( SELECT T2.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM ( SELECT admissions.subject_id, procedures_icd.charttime FROM procedures_icd JOIN admissions ON procedures_icd.hadm_id = admissions.hadm_id WHERE procedures_icd.icd_code = ( SELECT d_icd_procedures.icd_code FROM d_icd_procedures WHERE d_icd_procedures.long_title = 'other electroshock therapy' ) AND strftime('%Y',procedures_icd.charttime) >= '2100' ) AS T1 JOIN ( SELECT admissions.subject_id, diagnoses_icd.icd_code, diagnoses_icd.charttime FROM diagnoses_icd JOIN admissions ON diagnoses_icd.hadm_id = admissions.hadm_id WHERE strftime('%Y',diagnoses_icd.charttime) >= '2100' ) AS T2 ON T1.subject_id = T2.subject_id WHERE T1.charttime < T2.charttime AND datetime(T2.charttime) BETWEEN datetime(T1.charttime) AND datetime(T1.charttime,'+2 month') GROUP BY T2.icd_code ) AS T3 WHERE T3.C1 <= 4 )",,,True,,,,,,,
2aeb48ba6aa5bb661580a085,Can you tell me the first time patient 10027602 had a heart rate that was less than 97.0 on 12/02/this year?,"SELECT chartevents.charttime FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10027602 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'heart rate' AND d_items.linksto = 'chartevents' ) AND chartevents.valuenum < 97.0 AND datetime(chartevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m-%d',chartevents.charttime) = '12-02' ORDER BY chartevents.charttime ASC LIMIT 1",SELECT hadm_id FROM hadm_events WHERE hadm_id < 12 AND chartevents.valuenum < 97 ORDER BY hadm_id DESC LIMIT 1,[],False,0.0,0.0009207725524902344,0.0,no such table: hadm_events,,,
963d648d770fcb43743e09b4,What are the three most common treatments for patients who are 30s since 2100?,"SELECT d_icd_procedures.long_title FROM d_icd_procedures WHERE d_icd_procedures.icd_code IN ( SELECT T1.icd_code FROM ( SELECT procedures_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM procedures_icd WHERE procedures_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.age BETWEEN 30 AND 39 ) AND strftime('%Y',procedures_icd.charttime) >= '2100' GROUP BY procedures_icd.icd_code ) AS T1 WHERE T1.C1 <= 3 )","SELECT * FROM items ORDER BY chartevents.label ASC, items.subject_id DESC, admissions.itemid ASC, labevents.valuenum DESC, chartevents.charttime, labevents.label ASC",,False,0.0,0.0012519359588623047,0.0,no such table: items,,,
b6b8fff2d091a4950a8656fc,Did it happen on the last occasion that patient 16248 had a medicine they should take daily?,,,,True,,,,,,,
4d21ff0e9b82a46ea21db1c1,Has patient 10005817 had platelet count tests in this month?,"SELECT COUNT(*)>0 FROM labevents WHERE labevents.itemid IN ( SELECT d_labitems.itemid FROM d_labitems WHERE d_labitems.label = 'platelet count' ) AND labevents.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10005817 ) AND datetime(labevents.charttime,'start of month') = datetime(current_time,'start of month','-0 month')",,[{'COUNT(*)>0': 0}],True,,,,,,,
46a747d7b9992bd3eae9d736,Did patient 10022880 get a diagnosis during the first hospital visit?,SELECT COUNT(*)>0 FROM diagnoses_icd WHERE diagnoses_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10022880 AND admissions.dischtime IS NOT NULL ORDER BY admissions.admittime ASC LIMIT 1 ),SELECT diagnosis_description FROM diagnoses WHERE diagnosis_code = '1100001' AND hospital_visits.visit_id = 11000001 AND diagnosis_code = '10000001',[{'COUNT(*)>0': 1}],False,0.0,0.0017147064208984375,0.0,no such table: diagnoses,,,
0825d95545721aa700cc7fd0,What were the top five most common diagnoses during this year?,"SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T1.icd_code FROM ( SELECT diagnoses_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM diagnoses_icd WHERE datetime(diagnoses_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') GROUP BY diagnoses_icd.icd_code ) AS T1 WHERE T1.C1 <= 5 )","SELECT diagnosis1, diagnosis2, ... FROM symptoms ORDER BY severity",,False,0.0,0.0003695487976074219,0.0,"near ""."": syntax error",,,
f0106cb7094a1c199a9c6565,Retrieve the top four most common diagnoses in 2100?,"SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T1.icd_code FROM ( SELECT diagnoses_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM diagnoses_icd WHERE strftime('%Y',diagnoses_icd.charttime) = '2100' GROUP BY diagnoses_icd.icd_code ) AS T1 WHERE T1.C1 <= 4 )",,,True,,,,,,,
d531eb280735fb30a757905a,"Will patient 7165 be provided with any additional urine,kidney test?",,,,True,,,,,,,
5da9ae74c519002875122c59,What is the drug that isnt to be taken during opn/oth rep aortic valve??,,,,True,,,,,,,
1f1579d6f5886ce1d80398a0,"In this year, what was the last diagnosis for patient 10012552?","SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT diagnoses_icd.icd_code FROM diagnoses_icd WHERE diagnoses_icd.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10012552 ) AND datetime(diagnoses_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') ORDER BY diagnoses_icd.charttime DESC LIMIT 1 )",,,True,,,,,,,
a8704a105b87163e999ca81d,Are there new medications in the prescription of patient 10018081 today compared to yesterday?,"SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10018081 ) AND datetime(prescriptions.starttime,'start of day') = datetime(current_time,'start of day','-0 day') EXCEPT SELECT prescriptions.drug FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10018081 ) AND datetime(prescriptions.starttime,'start of day') = datetime(current_time,'start of day','-1 day')",,[],True,,,,,,,
5d8d3d9c0e88b7b656bc2f3e,List the top five most common diagnoses in this year.,"SELECT d_icd_diagnoses.long_title FROM d_icd_diagnoses WHERE d_icd_diagnoses.icd_code IN ( SELECT T1.icd_code FROM ( SELECT diagnoses_icd.icd_code, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM diagnoses_icd WHERE datetime(diagnoses_icd.charttime,'start of year') = datetime(current_time,'start of year','-0 year') GROUP BY diagnoses_icd.icd_code ) AS T1 WHERE T1.C1 <= 5 )","SELECT TOP diagnoses.itemid, diagnosis FROM diagnoses ORDER BY occurence",,False,0.0,0.0004572868347167969,0.0,"near ""."": syntax error",,,
ea58b388c8e0a4f382814580,When did patient 10007818 first have their maximum mean blood pressure on 07/07/this year?,"SELECT chartevents.charttime FROM chartevents WHERE chartevents.stay_id IN ( SELECT icustays.stay_id FROM icustays WHERE icustays.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10007818 ) ) AND chartevents.itemid IN ( SELECT d_items.itemid FROM d_items WHERE d_items.label = 'arterial blood pressure mean' AND d_items.linksto = 'chartevents' ) AND datetime(chartevents.charttime,'start of year') = datetime(current_time,'start of year','-0 year') AND strftime('%m-%d',chartevents.charttime) = '07-07' ORDER BY chartevents.valuenum DESC, chartevents.charttime ASC LIMIT 1",SELECT date FROM 07/01/07 WHERE date >= 01/01/08 ORDER BY date,[],False,0.0,0.0005342960357666016,0.0,"near ""07"": syntax error",,,
5fac6ea9a02d544397cb54fe,Has patient 10018845 been given any medication?,SELECT COUNT(*)>0 FROM prescriptions WHERE prescriptions.hadm_id IN ( SELECT admissions.hadm_id FROM admissions WHERE admissions.subject_id = 10018845 ),SELECT patient.medication FROM patients WHERE ( SELECT label.itemid = 1 ) AND ( SELECT label.charttime FROM labels WHERE label.valuenum = 1 ) AND ( SELECT itemid.itemval FROM items WHERE itemid.subject_id = 10001407 ),[{'COUNT(*)>0': 1}],False,0.0,0.0010242462158203125,0.0,no such table: labels,,,
412c09bd6869eec57b61b8ab,What are the top five most frequent microbiology tests in 2100?,"SELECT T1.test_name FROM ( SELECT microbiologyevents.test_name, DENSE_RANK() OVER ( ORDER BY COUNT(*) DESC ) AS C1 FROM microbiologyevents WHERE strftime('%Y',microbiologyevents.charttime) = '2100' GROUP BY microbiologyevents.test_name ) AS T1 WHERE T1.C1 <= 5",SELECT * FROM microbiology_tests ORDER BY chartevents.itemid LIMIT 5,[],False,0.0,0.0011310577392578125,0.0,no such table: microbiology_tests,,,
